unit_id,utterance_id,law_number,document_uri,sample_index,status,model,decision,n_annotations,needs_human_review,decision_justification,limitations,quality_flags,validation_errors,input_tokens,output_tokens,cached_input_tokens,reasoning_tokens
utt_7193121ec43992295403::p0001-p0003,utt_7193121ec43992295403,21735,http://datos.bcn.cl/recurso/cl/documento/706988,379,completed,gpt-5.6-luna,statements,2,True,El objetivo contiene dos justificaciones normativas codificables: el rechazo de una apropiación de los fondos de pensiones y la valoración de profundizar la capitalización individual. El voto a favor y las referencias ideológicas generales no se codifican por sí solos.,La codificación depende de interpretar «manotazo» como apropiación y de usar el bloque siguiente para precisar el sentido de «capitalización individual». No se atribuyen al objetivo las justificaciones distributivas presentes en el contexto anterior.,"[""vote""]",[],5918,13658,5336,12948
utt_7193121ec43992295403::p0004,utt_7193121ec43992295403,21735,http://datos.bcn.cl/recurso/cl/documento/706988,380,completed,gpt-5.6-luna,statements,1,False,"El bloque contiene una defensa normativa explícita de destinar todos los recursos del proyecto a las cuentas de los trabajadores, presentada como una condición fundamental.",,[],[],5916,4468,5336,4142
utt_7193121ec43992295403::p0005-p0007,utt_7193121ec43992295403,21735,http://datos.bcn.cl/recurso/cl/documento/706988,381,incomplete,gpt-5.6-luna,,0,,,,[],"[""API status: incomplete""]",5818,16384,5336,16384
utt_7193121ec43992295403::p0008-p0009,utt_7193121ec43992295403,21735,http://datos.bcn.cl/recurso/cl/documento/706988,382,incomplete,gpt-5.6-luna,,0,,,,[],"[""API status: incomplete""]",5790,16384,5336,16384
utt_7193121ec43992295403::p0010-p0012,utt_7193121ec43992295403,21735,http://datos.bcn.cl/recurso/cl/documento/706988,383,completed,gpt-5.6-luna,no_statements,0,False,"El bloque contiene un voto a favor y propuestas generales sobre educación y crecimiento económico, pero no una justificación normativa explícita sobre cómo organizar, financiar, distribuir o gobernar la protección previsional. La afirmación de que el estancamiento económico «no alcanza» no identifica una restricción fiscal o financiera de la reforma previsional.",,"[""vote""]",[],5788,1143,5336,1034
utt_e53d25d90d1af5b5fc85::p0001-p0002,utt_e53d25d90d1af5b5fc85,21735,http://datos.bcn.cl/recurso/cl/documento/706988,384,completed,gpt-5.6-luna,no_statements,0,False,"El bloque objetivo contiene únicamente un llamado al orden y una instrucción sobre el procedimiento para dirigirse a un ministro. No formula una justificación normativa sobre la organización, distribución, financiamiento o gobernanza de la protección previsional.",Los contextos adyacentes no se atribuyen al hablante objetivo y no son necesarios para resolver el contenido procedimental del bloque.,"[""procedural""]",[],5826,474,5336,359
utt_fae3304bbab73b21de7a::p0001,utt_fae3304bbab73b21de7a,21735,http://datos.bcn.cl/recurso/cl/documento/706988,385,completed,gpt-5.6-luna,no_statements,0,False,"El bloque objetivo solo anuncia la detención del tiempo de intervención como una medida procedimental de conducción del debate; no contiene una justificación normativa sobre cómo debe organizarse, distribuirse, financiarse o gobernarse la protección previsional.",Los bloques contextuales pertenecen a otras intervenciones y no son necesarios para interpretar el objetivo.,"[""procedural""]",[],5491,624,5336,516
utt_2a9acebd81d4353ace3a::p0001,utt_2a9acebd81d4353ace3a,21735,http://datos.bcn.cl/recurso/cl/documento/706988,386,completed,gpt-5.6-luna,no_statements,0,False,"El bloque regula la posibilidad de intervenir en la sesión y no ofrece una justificación normativa sobre cómo organizar, distribuir, financiar o gobernar la protección previsional.",El contexto anterior y posterior pertenece a otras intervenciones; no se atribuyen sus contenidos al bloque objetivo.,"[""procedural"",""truncated""]",[],5499,614,5336,516
utt_eb87687f7fa41faa7efc::p0001-p0002,utt_eb87687f7fa41faa7efc,21735,http://datos.bcn.cl/recurso/cl/documento/706988,387,completed,gpt-5.6-luna,no_statements,0,False,"El bloque contiene únicamente una solicitud de respeto y de restitución del uso de la palabra en la sesión. Es un acto de gestión procedimental, no una justificación normativa sobre la organización, distribución, financiamiento o gobernanza de la protección previsional.",,"[""procedural""]",[],5593,443,5336,349
utt_22fd90004234e1219166::p0001-p0002,utt_22fd90004234e1219166,21735,http://datos.bcn.cl/recurso/cl/documento/706988,388,completed,gpt-5.6-luna,no_statements,0,False,"El bloque organiza la intervención y anuncia la proximidad de la votación, pero solo remite a tratar el proyecto y enumera temas; no formula una justificación normativa sobre cómo debe organizarse, distribuirse, financiarse o gobernarse la protección previsional.","No se codifican los contenidos de los bloques contextuales, ya que la evidencia normativa debe estar en el bloque objetivo.","[""vote"",""procedural""]",[],5884,1674,5336,1552
utt_22fd90004234e1219166::p0003-p0005,utt_22fd90004234e1219166,21735,http://datos.bcn.cl/recurso/cl/documento/706988,389,invalid_output,gpt-5.6-luna,,0,,,,[],"[""Referencia a criterio inexistente""]",5794,11071,5336,10317
utt_22fd90004234e1219166::p0006-p0008,utt_22fd90004234e1219166,21735,http://datos.bcn.cl/recurso/cl/documento/706988,390,incomplete,gpt-5.6-luna,,0,,,,[],"[""API status: incomplete""]",5804,16384,5336,16384
utt_22fd90004234e1219166::p0009,utt_22fd90004234e1219166,21735,http://datos.bcn.cl/recurso/cl/documento/706988,391,completed,gpt-5.6-luna,statements,1,True,El bloque contiene una justificación indirecta: utiliza la caracterización del fondo de pensiones como fondo común para cuestionar que la propiedad individual de los activos impida el fondo común. No se codifican las demás referencias porque son técnicas y no justifican otros criterios del libro.,La orientación depende de distinguir una refutación normativa sobre la propiedad de una mera explicación técnica sobre la titularidad de cuotas.,"[""other""]",[],5708,12677,5336,12173
utt_22fd90004234e1219166::p0010,utt_22fd90004234e1219166,21735,http://datos.bcn.cl/recurso/cl/documento/706988,392,completed,gpt-5.6-luna,no_statements,0,False,"El bloque rebate una objeción y aporta una descripción técnica con una cifra sobre la composición de los fondos, pero no formula una justificación normativa explícita sobre cómo debe organizarse, financiarse o gobernarse la protección previsional.",,[],[],5783,603,5336,516
utt_22fd90004234e1219166::p0011-p0012,utt_22fd90004234e1219166,21735,http://datos.bcn.cl/recurso/cl/documento/706988,393,completed,gpt-5.6-luna,statements,2,False,"El bloque refuta explícitamente el riesgo de apropiación estatal y justifica esa refutación mediante la valoración de la gestión de instituciones públicas como profesional, responsable y transparente.",Los ejemplos se refieren a fondos públicos distintos de los previsionales; la codificación se basa en que el hablante los usa explícitamente para responder al riesgo de un «manotazo» sobre los fondos.,[],[],5841,8273,5336,7690
utt_22fd90004234e1219166::p0013-p0014,utt_22fd90004234e1219166,21735,http://datos.bcn.cl/recurso/cl/documento/706988,394,completed,gpt-5.6-luna,statements,2,True,Hay una defensa explícita del resguardo de los fondos frente al riesgo de apropiación o mal uso estatal y una prescripción de abordar la reforma con una perspectiva de largo plazo. Esta última justificación temporal no está contemplada en el libro y se propone para revisión.,"La primera anotación depende del contexto previo para precisar que el riesgo discutido es la apropiación estatal. La segunda propone un concepto nuevo porque el texto prescribe un horizonte temporal, pero no especifica la dimensión concreta de largo plazo que debe protegerse.",[],[],5954,10492,5336,9840
utt_22fd90004234e1219166::p0015-p0017,utt_22fd90004234e1219166,21735,http://datos.bcn.cl/recurso/cl/documento/706988,395,completed,gpt-5.6-luna,no_statements,0,False,"El bloque describe históricamente la estructura, el control, las comisiones y las utilidades de las AFP, pero no formula una justificación normativa explícita sobre cómo debe organizarse o gobernarse la protección previsional.",,[],[],5849,601,5336,516
utt_22fd90004234e1219166::p0018,utt_22fd90004234e1219166,21735,http://datos.bcn.cl/recurso/cl/documento/706988,396,completed,gpt-5.6-luna,no_statements,0,False,"El bloque describe cambios técnicos en la función de las administradoras, el régimen de inversiones, los mecanismos vinculados a la rentabilidad y el encaje, pero no formula una justificación normativa explícita sobre cómo debe organizarse o gobernarse la protección previsional.","La ausencia de una evaluación normativa del mercado, la inversión o los incentivos impide codificar estos cambios descriptivos.",[],[],5850,632,5336,516
utt_22fd90004234e1219166::p0019-p0020,utt_22fd90004234e1219166,21735,http://datos.bcn.cl/recurso/cl/documento/706988,397,completed,gpt-5.6-luna,statements,1,True,"El bloque contiene una justificación implícita de un mecanismo de mercado: la licitación se valora por su capacidad de generar competencia. Las demás frases describen medidas, cifras o antecedentes sin una justificación normativa independiente.","La codificación depende de interpretar la generación de competencia como un resultado normativamente favorable, aunque la oración no lo explicita mediante una valoración directa.","[""other""]",[],5823,8529,5336,8242
utt_22fd90004234e1219166::p0021-p0022,utt_22fd90004234e1219166,21735,http://datos.bcn.cl/recurso/cl/documento/706988,398,completed,gpt-5.6-luna,statements,2,False,El bloque contiene dos justificaciones normativas vinculadas: se defiende la licitación competitiva para reducir comisiones y se justifica modificar el encaje para hacer posible esa competencia. Las explicaciones restantes sobre el porcentaje de afiliados y los activos funcionan como fundamento técnico de esa propuesta.,"La primera cita contiene el referente anafórico «esto», resuelto mediante el contexto inmediatamente anterior; las explicaciones técnicas posteriores no se codifican como afirmaciones independientes.",[],[],5847,11057,5336,10531
utt_22fd90004234e1219166::p0023,utt_22fd90004234e1219166,21735,http://datos.bcn.cl/recurso/cl/documento/706988,399,completed,gpt-5.6-luna,statements,1,False,El bloque contiene una propuesta normativa explícita —no mantener el encaje— y la fundamenta en permitir la entrada y competencia de cooperativas en la administración de fondos de pensiones. La referencia posterior a los autores de una carta es una valoración retórica y no justifica por sí misma una distribución previsional.,,[],[],5785,1831,5336,1552
utt_22fd90004234e1219166::p0024,utt_22fd90004234e1219166,21735,http://datos.bcn.cl/recurso/cl/documento/706988,400,completed,gpt-5.6-luna,statements,1,False,"El bloque contiene una defensa normativa de las licitaciones como mecanismo para aumentar la competencia en la industria de AFP. Las referencias a votaciones y a una comisión mixta no se codifican por sí solas, pues no valoran acuerdos o moderación.",,[],[],5729,5412,5336,5178
utt_22fd90004234e1219166::p0025,utt_22fd90004234e1219166,21735,http://datos.bcn.cl/recurso/cl/documento/706988,401,completed,gpt-5.6-luna,no_statements,0,False,"El bloque describe el monto, la entrada en vigencia y el calendario de entrega de beneficios de la PGU por grupos etarios, pero no formula una justificación normativa sobre cómo debe organizarse, distribuirse, financiarse o gobernarse la protección previsional.",La codificación se limita al bloque objetivo; los contextos adyacentes no aportan una justificación normativa expresada en este bloque.,[],[],5701,397,5336,277
utt_22fd90004234e1219166::p0026,utt_22fd90004234e1219166,21735,http://datos.bcn.cl/recurso/cl/documento/706988,402,completed,gpt-5.6-luna,no_statements,0,False,"El bloque describe el calendario de inicio y la entrega íntegra de los beneficios del seguro social, pero no formula una justificación normativa sobre cómo debe organizarse, distribuirse, financiarse o gobernarse la protección previsional.",,[],[],5713,466,5336,381
utt_22fd90004234e1219166::p0027,utt_22fd90004234e1219166,21735,http://datos.bcn.cl/recurso/cl/documento/706988,403,incomplete,gpt-5.6-luna,,0,,,,[],"[""API status: incomplete""]",5713,16384,5336,16384
utt_22fd90004234e1219166::p0028,utt_22fd90004234e1219166,21735,http://datos.bcn.cl/recurso/cl/documento/706988,404,completed,gpt-5.6-luna,statements,1,False,"El bloque contiene una afirmación evaluativa que usa la falta de financiamiento futuro para cuestionar una forma de mejorar las pensiones, lo que corresponde a conciencia de costos.",La afirmación aparece dentro de una cita atribuida al Consejo Fiscal Autónomo; se codifica únicamente su contenido explícito y no se infieren posiciones adicionales de los bloques contextuales.,[],[],5787,4480,5336,4142
utt_22fd90004234e1219166::p0029,utt_22fd90004234e1219166,21735,http://datos.bcn.cl/recurso/cl/documento/706988,405,incomplete,gpt-5.6-luna,,0,,,,[],"[""API status: incomplete""]",5796,16384,5336,16384
utt_22fd90004234e1219166::p0030,utt_22fd90004234e1219166,21735,http://datos.bcn.cl/recurso/cl/documento/706988,406,completed,gpt-5.6-luna,statements,1,True,"El objetivo contiene una justificación codificable: el aumento de la competencia en la industria de las AFP se presenta como un efecto favorable del proyecto. La concurrencia con el proyecto se marca como voto, pero no se codifica por sí sola; la cotización de los empleadores, el nuevo pilar y el cambio estructural se describen sin un fundamento distributivo o procedimental específico del libro.",La valoración normativa de la competencia es implícita y se infiere del encuadre positivo del proyecto; no se codifican las demás características descritas por falta de una razón normativa correspondiente a un concepto del libro.,"[""vote""]",[],5892,10543,5336,10088
utt_22fd90004234e1219166::p0031-p0033,utt_22fd90004234e1219166,21735,http://datos.bcn.cl/recurso/cl/documento/706988,407,completed,gpt-5.6-luna,statements,1,False,El bloque contiene una justificación normativa explícita que valora el diálogo y la búsqueda de acuerdos como fundamento de un buen proyecto previsional. Las afirmaciones sobre la incorporación de nuevos actores institucionales no se codifican porque no encajan por sí solas en un concepto del libro.,,[],[],5947,3383,5336,3106
